title,count
CT TCHNO,162
HEAD COACH 5,163
CLIN LAB SCI PD,163
CLIN LAB SCI SPEC SR,165
DATA SYS ANL 3,165
CLIN RSCH CRD SR EX,166
CUSTODIAN LD,167
PHYSCN AST,167
STDT ACAD ADVISOR 2,168
PAT RCDS ABSTRACTOR 4,168
ASST PROF OF TEACH-AY,168
CLIN RSCH SUPV 1,168
INFO SYS MGR 1,171
FAC MGT SPEC 3 CX,171
MRI TCHNO,172
ACAD PRG MGT OFCR 4 RP,172
FINANCIAL ANL 4,173
STERILE PROCESSING TCHN 3,173
FAC MECH,174
RSCH AND DEV ENGR 2 TX,176
GSR-TUIT & FEE REM-UCSD-GRP D,176
ULTRASOUND TCHNO PRN,177
CUSTODIAL SUPV 1,177
PROCUREMENT ANL 3,177
PAT ACCESS SVC SUPV 1,178
RESID-VET MED/NON REP,179
FINANCIAL ANL MGR 1,179
HEALTH TCHN 3 VMTH,180
PHARMACIST PD,180
RECALL NON-FACULTY ACAD,181
RSCH CMPLNC ANL 3 RP,181
LECT-FY,182
CLERK SR OR SECR,183
ACCESS REPR SR,184
MED CTR CUSTODIAN SR PD,184
RECALL HCOMP,184
ADMIN OFCR 4,186
PROF-AY-LAW,186
MARKETING SPEC 3,187
ADJ PROF-HCOMP,188
RSCH ADM 3,188
LIBRARY AST 3,189
CLIN LAB SUPV 2,190
ASSOC PROF-HCOMP,190
STF PHARMACIST 1 NEX,192
HEALTH EDUCATOR 2,193
DIETITIAN 2,193
FOOD SVC SUPV 1,194
MED AST 1,195
NURSE PRACT PD,195
CLIN INFORMATICS SPEC 4,195
HOSP AST 3 PD,196
CERT PHLEBOTOMY TCHN 1,197
CLIN NURSE 1,197
WRITER EDITOR 3,197
AUTO EQUIP OPR PRN,197
STDT INTRA SPORTS 1,197
TEACHER-SPEC PROG,198
ASSOC ADJ PROF-HCOMP,199
ANESTHETIST NURSE SR NEX,201
FUNDRAISER 5,202
LIBRARIAN-CAREER STATUS,202
PERF ARTIST 2,202
DATA SYS ANL 4,202
RES-FY,205
GEN ACCOUNTANT 3,206
ADMISSIONS RECRMT SPEC 2,207
PHARMACIST SR EX,207
INTRM POSTDOC SCHOLAR-EMPLOYEE,207
AMBUL CARE ADMSTN MGR 1,208
VIS ASST PROF,211
SCRTY GUARD,211
LIBRARY AST 4,212
RSCH AND DEV ENGR 3 TX,212
HOSP AST PD,213
PUBL EDUC SPEC 3,213
STDT 4 NON UC,215
SURGICAL TCHN,215
NURSE SVC MGR 2,217
NURSE SVC MGR 1,217
ADMISSIONS RECRMT SPEC 3 SV,219
COMM SPEC 4,219
TCHL PROJECT MGT PROFL 4,220
ELECTRN,220
ADMIN SUPV 1,220
ADMITTING WORKER SR,221
REMD TUT II-GSHIP,222
MED CTR SCRTY OFCR SR,223
ORGANIZATIONAL CNSLT 4,223
AMBUL CARE ADMSTN SUPV 2,225
EHS SPEC 3 RX,235
RADLG TCHNO,236
ADMITTING WORKER,238
PAINTER,239
TRAINER 3,240
CLIN RSCH CRD SR NEX,241
GSR-TUIT & FEE REM-UCSD-GRP B,241
PHYS THER 2 NEX,241
ASSOC PROF IN RES-HCOMP,243
COLL REPR,245
CLIN SOCIAL WORKER 2,246
PROJECT POLICY ANL 1,246
PARKING REPR,248
SR LECT-AY-CONTINUING,249
FUNDRAISER 3,249
COOK SR,253
CLIN APPLICATIONS PROFL 3,254
JR SPECIALIST NEX,255
PAT RCDS ABSTRACTOR 3,259
RADLG TCHNO SR,263
PAT SUPP AST,263
GSR-TUIT & FEE REM-UCSD-GRP F,265
HEALTH PROFNS EDUC SPEC 3 CX,265
GSR-TUIT & FEE REM-UCSD-GRP E,265
ADMIN MGR 2,266
RESID PHYS II-VIII/REP-FNO,267
STDT CLIN,268
LAB AST 3,269
ASST PROF IN RES-HCOMP,270
STDT IT,273
GSR-FELLOW-TUIT REM,273
BUS TCHL SUPP ANL 3 TX,275
HOSP LAB TCHN 3,275
SRA 2,276
PROJECT POLICY ANL 4,277
COLL REPR SR,278
MED CTR FOOD SVC WORKER PRN,282
MED CTR COOK,284
ULTRASOUND TCHNO SR,286
EVENTS SPEC 2,286
FINANCIAL SVC ANL 3 CX,289
TELEMETRY TCHN,289
PUBL EDUC SPEC 4,292
PAT NAVGTR NON-CLIN 2 CX,292
FUNDRAISER 4,295
COACH AST 3,296
HR GENERALIST 3,297
FINANCIAL ANL 4 CX,299
ACAD HR ANL 2,301
MED CTR SCRTY OFCR,302
ACCESS REPR PRN,302
SYS ADM 4,305
BLDG MAINT WORKER SR,306
ADMIN OFCR 3,306
ACADEMIC COORD II-FY,309
POLICE OFCR,309
EVENTS SPEC 3,314
SRA 4,315
ACAD HR ANL 3,320
ASST RES-FY,320
GROUNDSKEEPER,321
DIGITAL COMM SPEC 3,322
HOSP BLANK AST 1,322
FINANCIAL ANL 2 CX,323
STDT LIFE DEV SPEC 3 SV,323
REG RESP THER PD,324
CLIN LAB SCI SPEC,324
ASST ADJ PROF-HCOMP,325
PROJ SCIENTIST-FY,328
NURSE AID SR,330
INFO SYS ANL 4,332
RSCH DATA ANL 3 RP,332
STDT INTERN,333
ADMIN SUPV 2,335
EVENTS CRD 2,337
STDT CAMP PRG ONSITE,340
SYS ADM 3 TX,342
PHYSCN AST SR,343
ASSOC PROJ SCIENTIST-FY,345
EXEC AST 3 CX,346
COMM SPEC 3,347
BUS SYS ANL 4,351
STDT EVENTS,353
ASST PROF OF CLIN-HCOMP,354
SURGICAL TCHN SR,364
ADMIN NURSE 1,373
TCHN,375
RESP THER 2,375
CMTY EDUC SPEC 2,378
HOSP UNIT SVC CRD 3,382
INFO SYS ANL 3,382
ASSOC PROF OF CLIN-HCOMP,386
RSCH DATA ANL 2,395
PROJECT POLICY ANL 3,403
HEALTH PROFNS EDUC SPEC 2 CX,403
CERT PHLEBOTOMY TCHN 2,404
STDT ACAD ADVISOR 3 SV,404
NURSE PRACT 3,405
AMBUL CARE ADMSTN SUPV 1,407
HOSP LAB TCHN 1,408
ASSOC IN__-AY- 1/10 -NON-GSHIP,412
STERILE PROCESSING TCHN 2,416
ADMIN CARE CLIN PARTNER PD,417
ASSOC SPECIALIST,421
STDT PEER CNSLR,423
OTH POST-MD TRAIN 2-8/REP,428
MED CTR FOOD SVC WORKER SR,436
HR GENERALIST 2,439
CLIN NURSE 4,447
ASC PHYSCN,449
MED OFC SVC CRD 2,452
PROJECT POLICY ANL 4 RP,453
MED OFC SVC CRD 3,454
RSCH ADM 4 RP,457
STDT SVC ADVISOR 3 SV,458
STDT 1 NON UC,461
ADMISSIONS EVALUATOR 3,471
BLANK AST 1,484
ASSOC PROF-AY-B/E/E,484
FOOD SVC WORKER SR,485
RSCH ADM 2 CX,485
FINANCIAL ANL 3 CX,490
APPLICATIONS PROGR 4,494
LAB AST 1,495
MED CTR CUSTODIAN,508
PAT CARE AST,510
PHARMACY TCHN 3,513
ADMIN MGR 1,523
ASST PROF-AY-B/E/E,524
BUS SYS ANL 3,529
MED AST,538
STDT SVC ADVISOR 2,538
PRACTICE CRD 2,552
STDT RESEARCHER,564
CASE MGR EX,600
CLIN APPLICATIONS PROFL 4,603
PROF IN RES-HCOMP,603
PHARMACY TCHN 2,609
COOK,620
ASST SPECIALIST,623
BUS TCHL SUPP ANL 2 TX,624
HS CLIN INSTR-HCOMP,624
CLIN SOCIAL WORKER 3,632
HOSP LAB TCHN 2,632
APPLICATIONS PROGR 3,633
CUSTODIAN,636
TEACHG FELLOW-GSHIP,637
REG RESP THER 1,644
HOSP AST SR,656
ADMITTING WORKER PRN,666
RESC NURSE PD,675
CLIN RSCH CRD AST,675
LECT-AY-1/10,676
FINANCIAL SVC ANL 2 CX,685
ADMIN CARE CLIN PARTNER,686
LAB AST 2,697
RECALL FACULTY,718
SPECIALIST,719
STDT AID OUTSIDE AGENCY,742
NURSE SVC SUPV 2,743
PROJECT POLICY ANL 3 RP,779
PAT BILLER 3,783
MED AST 2,784
RSCH ADM 3 RP,822
STF PHARMACIST 2,825
FOOD SVC WORKER,828
ADMIN OFCR 3 CX,855
ASSOC IN __ -AY-1/9-GSHIP,869
MED AST 3,886
HOSP BLANK AST 2,892
PROF OF CLIN-HCOMP,895
PROJECT POLICY ANL 2,898
CLIN LAB SCI,908
SRA 3,938
ASST PROJ SCIENTIST-FY,941
GSR TRAINEE/FELLOW SUPPLEMENT,987
JR SPECIALIST,1088
GSR-NO REM,1103
RESID PHYS I/REP,1106
PAT COMM REPR,1108
STDT RECR 1,1109
VOC NURSE SR,1135
RECR PRG INSTR 2,1135
PROF-HCOMP,1174
LECT-AY-CONTINUING,1184
REMD TUT I-NON GSHIP,1228
ASC PHYSCN DIPLOMATE,1235
LECT-AY,1237
PROF-AY-B/E/E,1242
ASST PROF-AY,1249
PRACTICE CRD 3,1306
TUT-GSHIP,1316
LECT-AY-1/9,1384
NURSE PRACT 2,1407
SRA 1,1417
SRA 2 NEX,1454
CLIN RSCH CRD,1549
MED CTR CUSTODIAN SR,1557
ASSOC PROF-AY,1582
RESID PHYS/SUBSPEC 4-8/REP,1607
HS ASSOC CLIN PROF-HCOMP,1639
HS CLIN PROF-HCOMP,1713
READER-NON GSHIP,1732
READER-GSHIP,1746
ADMIN OFCR 2 CX,1777
CLIN NURSE 3,2019
TUT-NON GSHIP,2065
HOSP BLANK AST 3,2090
HS ASST CLIN PROF-HCOMP,2395
BLANK AST 2,2441
GSR-TUIT & FEE REM,2470
TEACHG ASST-1/10-GSHIP,2665
CUSTODIAN SR,2908
NURSE PD,3121
PROF-AY,3491
GSR-PARTIAL FEE REM,3521
RESID PHYS II-VIII/REP,4213
GSR-FULL FEE REM,5121
BLANK AST 3,6253
POSTDOC-EMPLOYEE,7661
STDT 3,11420
TEACHG ASST-GSHIP,12914
STDT 1,14361
STDT 4,16262
STDT 2,17185
CLIN NURSE 2,17471
